Season,Round,Circuit,Driver,Constructor,Laps,Position,TotalPitStops,AvgPitStopTime,PitStops
2018,4,Baku City Circuit,Lewis Hamilton,Mercedes,51,1,2,20.853,"[{'Lap': 22, 'StopTime': 20.377}, {'Lap': 40, 'StopTime': 21.329}]"
2018,4,Baku City Circuit,Kimi RÃ¤ikkÃ¶nen,Ferrari,51,2,2,25.5805,"[{'Lap': 1, 'StopTime': 30.012}, {'Lap': 40, 'StopTime': 21.149}]"
2018,4,Baku City Circuit,Sergio PÃ©rez,Force India,51,3,2,27.1415,"[{'Lap': 2, 'StopTime': 28.109}, {'Lap': 40, 'StopTime': 26.174}]"
2018,4,Baku City Circuit,Sebastian Vettel,Ferrari,51,4,2,20.43,"[{'Lap': 30, 'StopTime': 20.037}, {'Lap': 40, 'StopTime': 20.823}]"
2018,4,Baku City Circuit,Carlos Sainz,Renault,51,5,2,21.2415,"[{'Lap': 15, 'StopTime': 21.516}, {'Lap': 40, 'StopTime': 20.967}]"
2018,4,Baku City Circuit,Charles Leclerc,Sauber,51,6,2,21.544,"[{'Lap': 24, 'StopTime': 21.058}, {'Lap': 40, 'StopTime': 22.03}]"
2018,4,Baku City Circuit,Fernando Alonso,McLaren,51,7,2,39.0405,"[{'Lap': 1, 'StopTime': 56.71}, {'Lap': 40, 'StopTime': 21.371}]"
2018,4,Baku City Circuit,Lance Stroll,Williams,51,8,2,20.4865,"[{'Lap': 23, 'StopTime': 19.737}, {'Lap': 40, 'StopTime': 21.236}]"
2018,4,Baku City Circuit,Stoffel Vandoorne,McLaren,51,9,4,20.932,"[{'Lap': 17, 'StopTime': 21.103}, {'Lap': 25, 'StopTime': 20.887}, {'Lap': 39, 'StopTime': 20.76}, {'Lap': 46, 'StopTime': 20.978}]"
2018,4,Baku City Circuit,Brendon Hartley,Toro Rosso,51,10,3,21.0856666666666,"[{'Lap': 1, 'StopTime': 21.376}, {'Lap': 22, 'StopTime': 20.809}, {'Lap': 39, 'StopTime': 21.072}]"
2018,4,Baku City Circuit,Marcus Ericsson,Sauber,51,11,4,29.278,"[{'Lap': 1, 'StopTime': 44.107}, {'Lap': 18, 'StopTime': 25.378}, {'Lap': 36, 'StopTime': 32.629}, {'Lap': 39, 'StopTime': 14.998}]"
2018,4,Baku City Circuit,Pierre Gasly,Toro Rosso,51,12,2,21.0345,"[{'Lap': 12, 'StopTime': 20.782}, {'Lap': 39, 'StopTime': 21.287}]"
2018,4,Baku City Circuit,Kevin Magnussen,Haas F1 Team,51,13,2,28.6929999999999,"[{'Lap': 1, 'StopTime': 35.608}, {'Lap': 39, 'StopTime': 21.778}]"
2018,4,Baku City Circuit,Valtteri Bottas,Mercedes,48,14,1,20.192,"[{'Lap': 40, 'StopTime': 20.192}]"
2018,4,Baku City Circuit,Romain Grosjean,Haas F1 Team,42,15,2,22.241,"[{'Lap': 2, 'StopTime': 21.725}, {'Lap': 40, 'StopTime': 22.757}]"
2018,4,Baku City Circuit,Max Verstappen,Red Bull,39,16,1,19.765,"[{'Lap': 38, 'StopTime': 19.765}]"
2018,4,Baku City Circuit,Daniel Ricciardo,Red Bull,39,17,1,19.925,"[{'Lap': 37, 'StopTime': 19.925}]"
2018,4,Baku City Circuit,Nico HÃ¼lkenberg,Renault,10,18,0,,[]
2018,4,Baku City Circuit,Esteban Ocon,Force India,0,19,0,,[]
2018,4,Baku City Circuit,Sergey Sirotkin,Williams,0,20,0,,[]
2018,5,Circuit de Barcelona-Catalunya,Lewis Hamilton,Mercedes,66,1,1,22.085,"[{'Lap': 25, 'StopTime': 22.085}]"
2018,5,Circuit de Barcelona-Catalunya,Valtteri Bottas,Mercedes,66,2,1,23.213,"[{'Lap': 19, 'StopTime': 23.213}]"
2018,5,Circuit de Barcelona-Catalunya,Max Verstappen,Red Bull,66,3,1,21.74,"[{'Lap': 34, 'StopTime': 21.74}]"
2018,5,Circuit de Barcelona-Catalunya,Sebastian Vettel,Ferrari,66,4,2,23.1635,"[{'Lap': 17, 'StopTime': 22.054}, {'Lap': 41, 'StopTime': 24.273}]"
2018,5,Circuit de Barcelona-Catalunya,Daniel Ricciardo,Red Bull,66,5,1,21.618,"[{'Lap': 33, 'StopTime': 21.618}]"
2018,5,Circuit de Barcelona-Catalunya,Kevin Magnussen,Haas F1 Team,65,6,1,22.917,"[{'Lap': 32, 'StopTime': 22.917}]"
2018,5,Circuit de Barcelona-Catalunya,Carlos Sainz,Renault,65,7,1,22.409,"[{'Lap': 25, 'StopTime': 22.409}]"
2018,5,Circuit de Barcelona-Catalunya,Fernando Alonso,McLaren,65,8,1,21.721,"[{'Lap': 21, 'StopTime': 21.721}]"
2018,5,Circuit de Barcelona-Catalunya,Sergio PÃ©rez,Force India,64,9,2,22.34,"[{'Lap': 26, 'StopTime': 22.438}, {'Lap': 40, 'StopTime': 22.242}]"
2018,5,Circuit de Barcelona-Catalunya,Charles Leclerc,Sauber,64,10,1,21.995,"[{'Lap': 20, 'StopTime': 21.995}]"
2018,5,Circuit de Barcelona-Catalunya,Lance Stroll,Williams,64,11,1,21.351,"[{'Lap': 20, 'StopTime': 21.351}]"
2018,5,Circuit de Barcelona-Catalunya,Brendon Hartley,Toro Rosso,64,12,2,22.5515,"[{'Lap': 1, 'StopTime': 22.631}, {'Lap': 33, 'StopTime': 22.472}]"
2018,5,Circuit de Barcelona-Catalunya,Marcus Ericsson,Sauber,64,13,1,22.1,"[{'Lap': 35, 'StopTime': 22.1}]"
2018,5,Circuit de Barcelona-Catalunya,Sergey Sirotkin,Williams,63,14,3,22.6493333333333,"[{'Lap': 1, 'StopTime': 22.049}, {'Lap': 24, 'StopTime': 22.034}, {'Lap': 41, 'StopTime': 23.865}]"
2018,5,Circuit de Barcelona-Catalunya,Stoffel Vandoorne,McLaren,45,15,1,27.416,"[{'Lap': 34, 'StopTime': 27.416}]"
2018,5,Circuit de Barcelona-Catalunya,Esteban Ocon,Force India,38,16,1,47.91,"[{'Lap': 29, 'StopTime': 47.91}]"
2018,5,Circuit de Barcelona-Catalunya,Kimi RÃ¤ikkÃ¶nen,Ferrari,25,17,0,,[]
2018,5,Circuit de Barcelona-Catalunya,Romain Grosjean,Haas F1 Team,0,18,0,,[]
2018,5,Circuit de Barcelona-Catalunya,Pierre Gasly,Toro Rosso,0,19,0,,[]
2018,5,Circuit de Barcelona-Catalunya,Nico HÃ¼lkenberg,Renault,0,20,0,,[]
2018,6,Circuit de Monaco,Daniel Ricciardo,Red Bull,78,1,1,24.542,"[{'Lap': 17, 'StopTime': 24.542}]"
2018,6,Circuit de Monaco,Sebastian Vettel,Ferrari,78,2,1,23.964,"[{'Lap': 16, 'StopTime': 23.964}]"
2018,6,Circuit de Monaco,Lewis Hamilton,Mercedes,78,3,1,23.739,"[{'Lap': 12, 'StopTime': 23.739}]"
2018,6,Circuit de Monaco,Kimi RÃ¤ikkÃ¶nen,Ferrari,78,4,1,24.263,"[{'Lap': 17, 'StopTime': 24.263}]"
2018,6,Circuit de Monaco,Valtteri Bottas,Mercedes,78,5,1,24.02,"[{'Lap': 17, 'StopTime': 24.02}]"
2018,6,Circuit de Monaco,Esteban Ocon,Force India,78,6,1,24.663,"[{'Lap': 23, 'StopTime': 24.663}]"
2018,6,Circuit de Monaco,Pierre Gasly,Toro Rosso,78,7,1,24.296,"[{'Lap': 37, 'StopTime': 24.296}]"
2018,6,Circuit de Monaco,Nico HÃ¼lkenberg,Renault,78,8,1,25.213,"[{'Lap': 50, 'StopTime': 25.213}]"
2018,6,Circuit de Monaco,Max Verstappen,Red Bull,78,9,1,24.111,"[{'Lap': 47, 'StopTime': 24.111}]"
2018,6,Circuit de Monaco,Carlos Sainz,Renault,78,10,1,24.874,"[{'Lap': 16, 'StopTime': 24.874}]"
2018,6,Circuit de Monaco,Marcus Ericsson,Sauber,78,11,1,24.291,"[{'Lap': 17, 'StopTime': 24.291}]"
2018,6,Circuit de Monaco,Sergio PÃ©rez,Force India,78,12,1,29.379,"[{'Lap': 21, 'StopTime': 29.379}]"
2018,6,Circuit de Monaco,Kevin Magnussen,Haas F1 Team,78,13,1,24.237,"[{'Lap': 17, 'StopTime': 24.237}]"
2018,6,Circuit de Monaco,Stoffel Vandoorne,McLaren,77,14,2,26.1274999999999,"[{'Lap': 20, 'StopTime': 26.817}, {'Lap': 72, 'StopTime': 25.438}]"
2018,6,Circuit de Monaco,Romain Grosjean,Haas F1 Team,77,15,2,24.6545,"[{'Lap': 15, 'StopTime': 24.741}, {'Lap': 68, 'StopTime': 24.568}]"
2018,6,Circuit de Monaco,Sergey Sirotkin,Williams,77,16,3,27.5143333333333,"[{'Lap': 7, 'StopTime': 31.81}, {'Lap': 19, 'StopTime': 25.17}, {'Lap': 49, 'StopTime': 25.563}]"
2018,6,Circuit de Monaco,Lance Stroll,Williams,76,17,3,29.9476666666666,"[{'Lap': 9, 'StopTime': 33.887}, {'Lap': 34, 'StopTime': 31.104}, {'Lap': 59, 'StopTime': 24.852}]"
2018,6,Circuit de Monaco,Charles Leclerc,Sauber,70,18,1,23.87,"[{'Lap': 14, 'StopTime': 23.87}]"
2018,6,Circuit de Monaco,Brendon Hartley,Toro Rosso,70,19,1,24.326,"[{'Lap': 13, 'StopTime': 24.326}]"
2018,6,Circuit de Monaco,Fernando Alonso,McLaren,52,20,1,24.241,"[{'Lap': 19, 'StopTime': 24.241}]"
2018,7,Circuit Gilles Villeneuve,Sebastian Vettel,Ferrari,68,1,1,23.529,"[{'Lap': 37, 'StopTime': 23.529}]"
2018,7,Circuit Gilles Villeneuve,Valtteri Bottas,Mercedes,68,2,1,23.775,"[{'Lap': 36, 'StopTime': 23.775}]"
2018,7,Circuit Gilles Villeneuve,Max Verstappen,Red Bull,68,3,1,23.137,"[{'Lap': 16, 'StopTime': 23.137}]"
2018,7,Circuit Gilles Villeneuve,Daniel Ricciardo,Red Bull,68,4,1,23.279,"[{'Lap': 17, 'StopTime': 23.279}]"
2018,7,Circuit Gilles Villeneuve,Lewis Hamilton,Mercedes,68,5,1,23.335,"[{'Lap': 16, 'StopTime': 23.335}]"
2018,7,Circuit Gilles Villeneuve,Kimi RÃ¤ikkÃ¶nen,Ferrari,68,6,1,23.645,"[{'Lap': 32, 'StopTime': 23.645}]"
2018,7,Circuit Gilles Villeneuve,Nico HÃ¼lkenberg,Renault,67,7,1,24.521,"[{'Lap': 13, 'StopTime': 24.521}]"
2018,7,Circuit Gilles Villeneuve,Carlos Sainz,Renault,67,8,1,24.416,"[{'Lap': 14, 'StopTime': 24.416}]"
2018,7,Circuit Gilles Villeneuve,Esteban Ocon,Force India,67,9,1,25.353,"[{'Lap': 11, 'StopTime': 25.353}]"
2018,7,Circuit Gilles Villeneuve,Charles Leclerc,Sauber,67,10,1,23.666,"[{'Lap': 19, 'StopTime': 23.666}]"
2018,7,Circuit Gilles Villeneuve,Pierre Gasly,Toro Rosso,67,11,1,24.107,"[{'Lap': 23, 'StopTime': 24.107}]"
2018,7,Circuit Gilles Villeneuve,Romain Grosjean,Haas F1 Team,67,12,1,24.4,"[{'Lap': 48, 'StopTime': 24.4}]"
2018,7,Circuit Gilles Villeneuve,Kevin Magnussen,Haas F1 Team,67,13,1,24.008,"[{'Lap': 22, 'StopTime': 24.008}]"
2018,7,Circuit Gilles Villeneuve,Sergio PÃ©rez,Force India,67,14,2,23.902,"[{'Lap': 9, 'StopTime': 24.086}, {'Lap': 44, 'StopTime': 23.718}]"
2018,7,Circuit Gilles Villeneuve,Marcus Ericsson,Sauber,66,15,1,23.529,"[{'Lap': 1, 'StopTime': 23.529}]"
2018,7,Circuit Gilles Villeneuve,Stoffel Vandoorne,McLaren,66,16,2,32.2725,"[{'Lap': 1, 'StopTime': 41.008}, {'Lap': 48, 'StopTime': 23.537}]"
2018,7,Circuit Gilles Villeneuve,Sergey Sirotkin,Williams,66,17,1,23.531,"[{'Lap': 26, 'StopTime': 23.531}]"
2018,7,Circuit Gilles Villeneuve,Fernando Alonso,McLaren,40,18,1,23.099,"[{'Lap': 18, 'StopTime': 23.099}]"
2018,7,Circuit Gilles Villeneuve,Brendon Hartley,Toro Rosso,0,19,0,,[]
2018,7,Circuit Gilles Villeneuve,Lance Stroll,Williams,0,20,0,,[]
2018,8,Circuit Paul Ricard,Lewis Hamilton,Mercedes,53,1,1,24.31,"[{'Lap': 33, 'StopTime': 24.31}]"
2018,8,Circuit Paul Ricard,Max Verstappen,Red Bull,53,2,1,24.395,"[{'Lap': 25, 'StopTime': 24.395}]"
2018,8,Circuit Paul Ricard,Kimi RÃ¤ikkÃ¶nen,Ferrari,53,3,1,24.289,"[{'Lap': 34, 'StopTime': 24.289}]"
2018,8,Circuit Paul Ricard,Daniel Ricciardo,Red Bull,53,4,1,24.309,"[{'Lap': 28, 'StopTime': 24.309}]"
2018,8,Circuit Paul Ricard,Sebastian Vettel,Ferrari,53,5,2,31.8205,"[{'Lap': 1, 'StopTime': 32.612}, {'Lap': 40, 'StopTime': 31.029}]"
2018,8,Circuit Paul Ricard,Kevin Magnussen,Haas F1 Team,53,6,1,25.419,"[{'Lap': 28, 'StopTime': 25.419}]"
2018,8,Circuit Paul Ricard,Valtteri Bottas,Mercedes,53,7,2,29.3104999999999,"[{'Lap': 1, 'StopTime': 27.955}, {'Lap': 39, 'StopTime': 30.666}]"
2018,8,Circuit Paul Ricard,Carlos Sainz,Renault,53,8,1,25.423,"[{'Lap': 26, 'StopTime': 25.423}]"
2018,8,Circuit Paul Ricard,Nico HÃ¼lkenberg,Renault,53,9,1,25.016,"[{'Lap': 37, 'StopTime': 25.016}]"
2018,8,Circuit Paul Ricard,Charles Leclerc,Sauber,53,10,1,25.026,"[{'Lap': 31, 'StopTime': 25.026}]"
2018,8,Circuit Paul Ricard,Romain Grosjean,Haas F1 Team,52,11,1,29.996,"[{'Lap': 34, 'StopTime': 29.996}]"
2018,8,Circuit Paul Ricard,Stoffel Vandoorne,McLaren,52,12,1,24.399,"[{'Lap': 40, 'StopTime': 24.399}]"
2018,8,Circuit Paul Ricard,Marcus Ericsson,Sauber,52,13,1,24.295,"[{'Lap': 35, 'StopTime': 24.295}]"
2018,8,Circuit Paul Ricard,Brendon Hartley,Toro Rosso,52,14,1,24.297,"[{'Lap': 38, 'StopTime': 24.297}]"
2018,8,Circuit Paul Ricard,Sergey Sirotkin,Williams,52,15,1,26.273,"[{'Lap': 1, 'StopTime': 26.273}]"
2018,8,Circuit Paul Ricard,Fernando Alonso,McLaren,50,16,2,25.2885,"[{'Lap': 1, 'StopTime': 25.789}, {'Lap': 46, 'StopTime': 24.788}]"
2018,8,Circuit Paul Ricard,Lance Stroll,Williams,48,17,1,26.576,"[{'Lap': 1, 'StopTime': 26.576}]"
2018,8,Circuit Paul Ricard,Sergio PÃ©rez,Force India,27,18,0,,[]
2018,8,Circuit Paul Ricard,Esteban Ocon,Force India,0,19,0,,[]
2018,8,Circuit Paul Ricard,Pierre Gasly,Toro Rosso,0,20,0,,[]
2018,9,Red Bull Ring,Max Verstappen,Red Bull,71,1,1,21.214,"[{'Lap': 15, 'StopTime': 21.214}]"
2018,9,Red Bull Ring,Kimi RÃ¤ikkÃ¶nen,Ferrari,71,2,1,21.552,"[{'Lap': 15, 'StopTime': 21.552}]"
2018,9,Red Bull Ring,Sebastian Vettel,Ferrari,71,3,1,23.912,"[{'Lap': 15, 'StopTime': 23.912}]"
2018,9,Red Bull Ring,Romain Grosjean,Haas F1 Team,70,4,1,22.121,"[{'Lap': 15, 'StopTime': 22.121}]"
2018,9,Red Bull Ring,Kevin Magnussen,Haas F1 Team,70,5,1,22.138,"[{'Lap': 28, 'StopTime': 22.138}]"
2018,9,Red Bull Ring,Esteban Ocon,Force India,70,6,1,22.527,"[{'Lap': 15, 'StopTime': 22.527}]"
2018,9,Red Bull Ring,Sergio PÃ©rez,Force India,70,7,1,22.863,"[{'Lap': 27, 'StopTime': 22.863}]"
2018,9,Red Bull Ring,Fernando Alonso,McLaren,70,8,1,21.588,"[{'Lap': 15, 'StopTime': 21.588}]"
2018,9,Red Bull Ring,Charles Leclerc,Sauber,70,9,1,21.364,"[{'Lap': 15, 'StopTime': 21.364}]"
2018,9,Red Bull Ring,Marcus Ericsson,Sauber,70,10,1,21.519,"[{'Lap': 45, 'StopTime': 21.519}]"
2018,9,Red Bull Ring,Pierre Gasly,Toro Rosso,70,11,1,22.011,"[{'Lap': 15, 'StopTime': 22.011}]"
2018,9,Red Bull Ring,Carlos Sainz,Renault,70,12,2,24.796,"[{'Lap': 15, 'StopTime': 23.257}, {'Lap': 34, 'StopTime': 26.335}]"
2018,9,Red Bull Ring,Sergey Sirotkin,Williams,69,13,2,23.966,"[{'Lap': 24, 'StopTime': 23.048}, {'Lap': 60, 'StopTime': 24.884}]"
2018,9,Red Bull Ring,Lance Stroll,Williams,69,14,2,22.24,"[{'Lap': 15, 'StopTime': 22.181}, {'Lap': 65, 'StopTime': 22.299}]"
2018,9,Red Bull Ring,Stoffel Vandoorne,McLaren,65,15,2,34.5415,"[{'Lap': 1, 'StopTime': 46.557}, {'Lap': 40, 'StopTime': 22.526}]"
2018,9,Red Bull Ring,Lewis Hamilton,Mercedes,62,16,2,21.1125,"[{'Lap': 25, 'StopTime': 21.245}, {'Lap': 52, 'StopTime': 20.98}]"
2018,9,Red Bull Ring,Brendon Hartley,Toro Rosso,54,17,0,,[]
2018,9,Red Bull Ring,Daniel Ricciardo,Red Bull,53,18,2,21.6045,"[{'Lap': 15, 'StopTime': 21.95}, {'Lap': 38, 'StopTime': 21.259}]"
2018,9,Red Bull Ring,Valtteri Bottas,Mercedes,13,19,0,,[]
2018,9,Red Bull Ring,Nico HÃ¼lkenberg,Renault,11,20,0,,[]
2018,10,Silverstone Circuit,Sebastian Vettel,Ferrari,52,1,2,28.4255,"[{'Lap': 20, 'StopTime': 28.677}, {'Lap': 33, 'StopTime': 28.174}]"
2018,10,Silverstone Circuit,Lewis Hamilton,Mercedes,52,2,1,28.982,"[{'Lap': 25, 'StopTime': 28.982}]"
2018,10,Silverstone Circuit,Kimi RÃ¤ikkÃ¶nen,Ferrari,52,3,2,33.7789999999999,"[{'Lap': 13, 'StopTime': 38.573}, {'Lap': 33, 'StopTime': 28.985}]"
2018,10,Silverstone Circuit,Valtteri Bottas,Mercedes,52,4,1,27.894,"[{'Lap': 21, 'StopTime': 27.894}]"
2018,10,Silverstone Circuit,Daniel Ricciardo,Red Bull,52,5,2,28.0975,"[{'Lap': 18, 'StopTime': 28.194}, {'Lap': 30, 'StopTime': 28.001}]"
2018,10,Silverstone Circuit,Nico HÃ¼lkenberg,Renault,52,6,1,28.719,"[{'Lap': 20, 'StopTime': 28.719}]"
2018,10,Silverstone Circuit,Esteban Ocon,Force India,52,7,1,29.41,"[{'Lap': 19, 'StopTime': 29.41}]"
2018,10,Silverstone Circuit,Fernando Alonso,McLaren,52,8,2,28.377,"[{'Lap': 13, 'StopTime': 28.669}, {'Lap': 32, 'StopTime': 28.085}]"
2018,10,Silverstone Circuit,Kevin Magnussen,Haas F1 Team,52,9,1,28.45,"[{'Lap': 25, 'StopTime': 28.45}]"
2018,10,Silverstone Circuit,Sergio PÃ©rez,Force India,52,10,2,28.7434999999999,"[{'Lap': 13, 'StopTime': 28.651}, {'Lap': 32, 'StopTime': 28.836}]"
2018,10,Silverstone Circuit,Stoffel Vandoorne,McLaren,52,11,2,28.471,"[{'Lap': 21, 'StopTime': 28.284}, {'Lap': 33, 'StopTime': 28.658}]"
2018,10,Silverstone Circuit,Lance Stroll,Williams,52,12,1,27.774,"[{'Lap': 30, 'StopTime': 27.774}]"
2018,10,Silverstone Circuit,Pierre Gasly,Toro Rosso,52,13,2,29.2209999999999,"[{'Lap': 20, 'StopTime': 28.676}, {'Lap': 32, 'StopTime': 29.766}]"
2018,10,Silverstone Circuit,Sergey Sirotkin,Williams,52,14,1,28.224,"[{'Lap': 21, 'StopTime': 28.224}]"
2018,10,Silverstone Circuit,Max Verstappen,Red Bull,46,15,2,28.229,"[{'Lap': 17, 'StopTime': 28.458}, {'Lap': 33, 'StopTime': 28.0}]"
2018,10,Silverstone Circuit,Romain Grosjean,Haas F1 Team,37,16,1,29.254,"[{'Lap': 26, 'StopTime': 29.254}]"
2018,10,Silverstone Circuit,Carlos Sainz,Renault,37,17,2,28.576,"[{'Lap': 17, 'StopTime': 29.074}, {'Lap': 32, 'StopTime': 28.078}]"
2018,10,Silverstone Circuit,Marcus Ericsson,Sauber,31,18,1,28.207,"[{'Lap': 24, 'StopTime': 28.207}]"
2018,10,Silverstone Circuit,Charles Leclerc,Sauber,18,19,1,27.865,"[{'Lap': 18, 'StopTime': 27.865}]"
2018,10,Silverstone Circuit,Brendon Hartley,Toro Rosso,1,20,0,,[]
2018,11,Hockenheimring,Lewis Hamilton,Mercedes,67,1,1,18.978,"[{'Lap': 42, 'StopTime': 18.978}]"
2018,11,Hockenheimring,Valtteri Bottas,Mercedes,67,2,2,26.2335,"[{'Lap': 28, 'StopTime': 19.188}, {'Lap': 52, 'StopTime': 33.279}]"
2018,11,Hockenheimring,Kimi RÃ¤ikkÃ¶nen,Ferrari,67,3,2,19.8175,"[{'Lap': 14, 'StopTime': 19.647}, {'Lap': 53, 'StopTime': 19.988}]"
2018,11,Hockenheimring,Max Verstappen,Red Bull,67,4,3,19.3753333333333,"[{'Lap': 29, 'StopTime': 19.742}, {'Lap': 46, 'StopTime': 19.297}, {'Lap': 48, 'StopTime': 19.087}]"
2018,11,Hockenheimring,Nico HÃ¼lkenberg,Renault,67,5,3,20.3826666666666,"[{'Lap': 18, 'StopTime': 19.584}, {'Lap': 51, 'StopTime': 20.752}, {'Lap': 55, 'StopTime': 20.812}]"
2018,11,Hockenheimring,Romain Grosjean,Haas F1 Team,67,6,3,20.896,"[{'Lap': 21, 'StopTime': 20.198}, {'Lap': 51, 'StopTime': 22.738}, {'Lap': 55, 'StopTime': 19.752}]"
2018,11,Hockenheimring,Sergio PÃ©rez,Force India,67,7,1,25.13,"[{'Lap': 22, 'StopTime': 25.13}]"
2018,11,Hockenheimring,Esteban Ocon,Force India,67,8,1,19.57,"[{'Lap': 25, 'StopTime': 19.57}]"
2018,11,Hockenheimring,Marcus Ericsson,Sauber,67,9,1,18.84,"[{'Lap': 38, 'StopTime': 18.84}]"
2018,11,Hockenheimring,Brendon Hartley,Toro Rosso,67,10,2,19.647,"[{'Lap': 28, 'StopTime': 19.309}, {'Lap': 52, 'StopTime': 19.985}]"
2018,11,Hockenheimring,Kevin Magnussen,Haas F1 Team,67,11,3,27.432,"[{'Lap': 20, 'StopTime': 19.818}, {'Lap': 51, 'StopTime': 34.742}, {'Lap': 55, 'StopTime': 27.736}]"
2018,11,Hockenheimring,Carlos Sainz,Renault,67,12,3,20.1089999999999,"[{'Lap': 20, 'StopTime': 20.16}, {'Lap': 50, 'StopTime': 19.637}, {'Lap': 56, 'StopTime': 20.53}]"
2018,11,Hockenheimring,Stoffel Vandoorne,McLaren,67,13,2,19.6995,"[{'Lap': 29, 'StopTime': 19.778}, {'Lap': 52, 'StopTime': 19.621}]"
2018,11,Hockenheimring,Pierre Gasly,Toro Rosso,66,14,2,19.659,"[{'Lap': 43, 'StopTime': 19.806}, {'Lap': 46, 'StopTime': 19.512}]"
2018,11,Hockenheimring,Charles Leclerc,Sauber,66,15,3,20.3733333333333,"[{'Lap': 20, 'StopTime': 19.267}, {'Lap': 43, 'StopTime': 21.2}, {'Lap': 46, 'StopTime': 20.653}]"
2018,11,Hockenheimring,Fernando Alonso,McLaren,65,16,3,20.334,"[{'Lap': 31, 'StopTime': 18.956}, {'Lap': 43, 'StopTime': 21.119}, {'Lap': 47, 'StopTime': 20.927}]"
2018,11,Hockenheimring,Lance Stroll,Williams,53,17,2,19.5009999999999,"[{'Lap': 27, 'StopTime': 19.476}, {'Lap': 50, 'StopTime': 19.526}]"
2018,11,Hockenheimring,Sebastian Vettel,Ferrari,51,18,1,18.657,"[{'Lap': 25, 'StopTime': 18.657}]"
2018,11,Hockenheimring,Sergey Sirotkin,Williams,51,19,2,22.942,"[{'Lap': 28, 'StopTime': 24.173}, {'Lap': 51, 'StopTime': 21.711}]"
2018,11,Hockenheimring,Daniel Ricciardo,Red Bull,27,20,0,,[]
2018,12,Hungaroring,Lewis Hamilton,Mercedes,70,1,1,21.48,"[{'Lap': 25, 'StopTime': 21.48}]"
2018,12,Hungaroring,Sebastian Vettel,Ferrari,70,2,1,23.111,"[{'Lap': 39, 'StopTime': 23.111}]"
2018,12,Hungaroring,Kimi RÃ¤ikkÃ¶nen,Ferrari,70,3,2,23.15,"[{'Lap': 14, 'StopTime': 24.471}, {'Lap': 38, 'StopTime': 21.829}]"
2018,12,Hungaroring,Daniel Ricciardo,Red Bull,70,4,1,21.364,"[{'Lap': 44, 'StopTime': 21.364}]"
2018,12,Hungaroring,Valtteri Bottas,Mercedes,70,5,1,21.337,"[{'Lap': 15, 'StopTime': 21.337}]"
2018,12,Hungaroring,Pierre Gasly,Toro Rosso,70,6,1,21.684,"[{'Lap': 32, 'StopTime': 21.684}]"
2018,12,Hungaroring,Kevin Magnussen,Haas F1 Team,69,7,1,25.126,"[{'Lap': 31, 'StopTime': 25.126}]"
2018,12,Hungaroring,Fernando Alonso,McLaren,69,8,1,21.795,"[{'Lap': 39, 'StopTime': 21.795}]"
2018,12,Hungaroring,Carlos Sainz,Renault,69,9,1,21.914,"[{'Lap': 25, 'StopTime': 21.914}]"
2018,12,Hungaroring,Romain Grosjean,Haas F1 Team,69,10,1,21.733,"[{'Lap': 29, 'StopTime': 21.733}]"
2018,12,Hungaroring,Brendon Hartley,Toro Rosso,69,11,1,21.831,"[{'Lap': 24, 'StopTime': 21.831}]"
2018,12,Hungaroring,Nico HÃ¼lkenberg,Renault,69,12,2,22.308,"[{'Lap': 23, 'StopTime': 21.966}, {'Lap': 50, 'StopTime': 22.65}]"
2018,12,Hungaroring,Esteban Ocon,Force India,69,13,1,22.258,"[{'Lap': 39, 'StopTime': 22.258}]"
2018,12,Hungaroring,Sergio PÃ©rez,Force India,69,14,1,22.561,"[{'Lap': 22, 'StopTime': 22.561}]"
2018,12,Hungaroring,Marcus Ericsson,Sauber,68,15,1,22.64,"[{'Lap': 6, 'StopTime': 22.64}]"
2018,12,Hungaroring,Sergey Sirotkin,Williams,68,16,1,21.509,"[{'Lap': 31, 'StopTime': 21.509}]"
2018,12,Hungaroring,Lance Stroll,Williams,68,17,1,21.291,"[{'Lap': 47, 'StopTime': 21.291}]"
2018,12,Hungaroring,Stoffel Vandoorne,McLaren,49,18,1,21.732,"[{'Lap': 40, 'StopTime': 21.732}]"
2018,12,Hungaroring,Max Verstappen,Red Bull,5,19,0,,[]
2018,12,Hungaroring,Charles Leclerc,Sauber,0,20,0,,[]
2018,13,Circuit de Spa-Francorchamps,Sebastian Vettel,Ferrari,44,1,2,20.9175,"[{'Lap': 1, 'StopTime': 19.582}, {'Lap': 22, 'StopTime': 22.253}]"
2018,13,Circuit de Spa-Francorchamps,Lewis Hamilton,Mercedes,44,2,2,20.8735,"[{'Lap': 1, 'StopTime': 19.372}, {'Lap': 21, 'StopTime': 22.375}]"
2018,13,Circuit de Spa-Francorchamps,Max Verstappen,Red Bull,44,3,2,21.1415,"[{'Lap': 1, 'StopTime': 19.942}, {'Lap': 26, 'StopTime': 22.341}]"
2018,13,Circuit de Spa-Francorchamps,Valtteri Bottas,Mercedes,44,4,3,24.4223333333333,"[{'Lap': 1, 'StopTime': 20.349}, {'Lap': 2, 'StopTime': 30.519}, {'Lap': 29, 'StopTime': 22.399}]"
2018,13,Circuit de Spa-Francorchamps,Sergio PÃ©rez,Force India,44,5,2,21.412,"[{'Lap': 1, 'StopTime': 19.667}, {'Lap': 25, 'StopTime': 23.157}]"
